iteration,timestamp,aboxSizeOblig,queryKeyword,elapsedTimeInMillis,memoryUsedInKB,tboxLoadMs,aboxLoadMs,contextBuildMs,inferenceMs,queryMs,gcCount,gcTimeMs
192,14/09/2026 12:12,54,event-state,768,73425,426,41,7,274,18,0,0
193,14/09/2026 12:12,54,event-state,778,73425,432,41,7,279,18,0,0
194,14/09/2026 12:12,54,event-state,773,73425,426,42,7,279,18,0,0
195,14/09/2026 12:12,54,event-state,771,73425,428,39,7,278,17,0,0
196,14/09/2026 12:12,54,event-state,782,73425,430,43,7,281,18,0,0
197,14/09/2026 12:12,54,event-state,771,73425,426,41,6,278,17,0,0
198,14/09/2026 12:12,54,event-state,785,73425,437,41,7,281,17,0,0
199,14/09/2026 12:12,54,event-state,779,73425,433,40,7,279,18,0,0
200,14/09/2026 12:12,54,event-state,771,73425,427,43,6,276,18,0,0
1,14/09/2026 12:12,63,event-state,958,78653,511,119,7,302,17,0,0
2,14/09/2026 12:12,63,event-state,776,78653,428,45,7,277,18,0,0
3,14/09/2026 12:12,63,event-state,776,78653,426,45,6,279,17,0,0
4,14/09/2026 12:12,63,event-state,776,78652,425,46,6,279,17,0,0
5,14/09/2026 12:12,63,event-state,784,78653,430,45,6,283,17,0,0
6,14/09/2026 12:12,63,event-state,779,78653,426,46,6,281,17,0,0
7,14/09/2026 12:12,63,event-state,782,78653,428,45,7,283,18,0,0
8,14/09/2026 12:12,63,event-state,785,78654,431,46,7,281,18,0,0
9,14/09/2026 12:12,63,event-state,782,78653,428,45,6,282,18,0,0
10,14/09/2026 12:12,63,event-state,778,78653,427,46,6,279,18,0,0
11,14/09/2026 12:12,63,event-state,785,78653,424,45,7,289,18,0,0
12,14/09/2026 12:12,63,event-state,821,78654,442,45,6,308,18,0,0
13,14/09/2026 12:12,63,event-state,775,78653,426,43,7,280,18,0,0
14,14/09/2026 12:12,63,event-state,794,78653,442,45,7,280,18,0,0
15,14/09/2026 12:12,63,event-state,790,78653,430,45,7,288,18,0,0
16,14/09/2026 12:12,63,event-state,784,78654,431,47,6,280,18,0,0
17,14/09/2026 12:12,63,event-state,780,78653,430,45,6,280,18,0,0
18,14/09/2026 12:12,63,event-state,834,78653,447,57,6,304,18,0,0
19,14/09/2026 12:12,63,event-state,788,78654,435,46,7,281,18,0,0
20,14/09/2026 12:12,63,event-state,784,78654,433,44,7,282,17,0,0
21,14/09/2026 12:12,63,event-state,780,78653,430,43,7,280,18,0,0
22,14/09/2026 12:12,63,event-state,792,78656,440,44,6,282,18,0,0
23,14/09/2026 12:12,63,event-state,783,78653,430,46,7,281,18,0,0
24,14/09/2026 12:12,63,event-state,793,78653,437,46,6,284,18,0,0
25,14/09/2026 12:12,63,event-state,800,78654,430,46,6,299,18,0,0
26,14/09/2026 12:12,63,event-state,781,78653,431,45,7,279,17,0,0
27,14/09/2026 12:12,63,event-state,818,78653,431,45,6,316,17,0,0
28,14/09/2026 12:12,63,event-state,778,78653,428,46,6,278,17,0,0
29,14/09/2026 12:12,63,event-state,800,78653,435,58,9,278,18,0,0
30,14/09/2026 12:12,63,event-state,782,78653,431,46,6,281,17,0,0
31,14/09/2026 12:12,63,event-state,779,78654,427,45,7,281,18,0,0
32,14/09/2026 12:12,63,event-state,785,78653,429,43,7,287,18,0,0
33,14/09/2026 12:12,63,event-state,783,78653,428,47,7,282,17,0,0
34,14/09/2026 12:12,63,event-state,779,78654,429,46,6,278,18,0,0
35,14/09/2026 12:12,63,event-state,780,78653,430,46,6,279,18,0,0
36,14/09/2026 12:12,63,event-state,798,78653,425,46,6,302,18,0,0
37,14/09/2026 12:13,63,event-state,778,78653,429,45,6,278,18,0,0
38,14/09/2026 12:13,63,event-state,784,78653,432,45,7,281,17,0,0
39,14/09/2026 12:13,63,event-state,787,78653,432,46,7,282,18,0,0
40,14/09/2026 12:13,63,event-state,803,78653,450,43,7,283,18,0,0
41,14/09/2026 12:13,63,event-state,786,78653,431,46,7,282,18,0,0
42,14/09/2026 12:13,63,event-state,779,78654,427,47,7,280,18,0,0
43,14/09/2026 12:13,63,event-state,793,78653,439,45,7,283,17,0,0
44,14/09/2026 12:13,63,event-state,785,78652,430,46,6,282,18,0,0
45,14/09/2026 12:13,63,event-state,782,78652,427,47,7,281,18,0,0
46,14/09/2026 12:13,63,event-state,781,78653,431,44,7,280,17,0,0
47,14/09/2026 12:13,63,event-state,787,78653,432,45,7,284,18,0,0
48,14/09/2026 12:13,63,event-state,777,78653,426,45,7,279,17,0,0
49,14/09/2026 12:13,63,event-state,813,78653,435,57,10,291,18,0,0
50,14/09/2026 12:13,63,event-state,772,78653,422,45,7,279,17,0,0
51,14/09/2026 12:13,63,event-state,859,78652,469,59,8,304,17,0,0
52,14/09/2026 12:13,63,event-state,787,78653,432,47,8,280,17,0,0
53,14/09/2026 12:13,63,event-state,784,78653,433,44,7,281,18,0,0
54,14/09/2026 12:13,63,event-state,835,78653,449,70,10,286,18,0,0
55,14/09/2026 12:13,63,event-state,782,78653,428,45,6,283,18,0,0
56,14/09/2026 12:13,63,event-state,778,78652,426,45,6,281,18,0,0
57,14/09/2026 12:13,63,event-state,779,78654,428,45,7,280,17,0,0
58,14/09/2026 12:13,63,event-state,777,78654,426,44,7,279,18,0,0
59,14/09/2026 12:13,63,event-state,787,78654,433,45,7,283,18,0,0
60,14/09/2026 12:13,63,event-state,862,78654,469,57,8,308,18,0,0
61,14/09/2026 12:13,63,event-state,780,78653,429,44,6,281,18,0,0
62,14/09/2026 12:13,63,event-state,785,78654,429,45,7,284,18,0,0
63,14/09/2026 12:13,63,event-state,777,78654,425,45,6,281,17,0,0
64,14/09/2026 12:13,63,event-state,775,78653,428,44,7,277,17,0,0
65,14/09/2026 12:13,63,event-state,783,78654,424,51,7,281,17,0,0
66,14/09/2026 12:13,63,event-state,789,78654,435,45,6,283,18,0,0
67,14/09/2026 12:13,63,event-state,787,78652,428,53,7,281,17,0,0
68,14/09/2026 12:13,63,event-state,793,78653,443,46,6,279,17,0,0
69,14/09/2026 12:13,63,event-state,801,78652,430,51,7,294,17,0,0
70,14/09/2026 12:13,63,event-state,831,78653,442,56,8,304,18,0,0
71,14/09/2026 12:13,63,event-state,802,78653,429,45,7,302,18,0,0
72,14/09/2026 12:13,63,event-state,782,78653,429,45,6,282,18,0,0
73,14/09/2026 12:13,63,event-state,789,78653,434,46,6,283,18,0,0
74,14/09/2026 12:13,63,event-state,787,78653,431,48,7,283,18,0,0
75,14/09/2026 12:13,63,event-state,850,78652,466,58,9,297,18,0,0
76,14/09/2026 12:13,63,event-state,789,78654,431,46,7,285,18,0,0
77,14/09/2026 12:13,63,event-state,788,78653,430,47,6,284,18,0,0
78,14/09/2026 12:13,63,event-state,785,78654,430,46,7,282,17,0,0
79,14/09/2026 12:13,63,event-state,835,78654,446,60,7,302,18,0,0
80,14/09/2026 12:13,63,event-state,776,78653,426,45,7,278,18,0,0
81,14/09/2026 12:13,63,event-state,802,78653,439,56,7,281,18,0,0
82,14/09/2026 12:13,63,event-state,783,78653,429,46,7,282,18,0,0
83,14/09/2026 12:13,63,event-state,793,78654,428,44,7,295,18,0,0
84,14/09/2026 12:13,63,event-state,782,78653,430,44,6,281,18,0,0
85,14/09/2026 12:13,63,event-state,779,78653,428,47,6,278,17,0,0
86,14/09/2026 12:13,63,event-state,798,78653,433,50,8,288,17,0,0
87,14/09/2026 12:13,63,event-state,782,78653,430,44,6,282,18,0,0
88,14/09/2026 12:13,63,event-state,781,78653,430,46,6,279,18,0,0
89,14/09/2026 12:13,63,event-state,779,78653,427,46,7,281,18,0,0
90,14/09/2026 12:13,63,event-state,789,78654,427,44,6,283,26,0,0
91,14/09/2026 12:13,63,event-state,848,78653,452,53,10,315,18,0,0
92,14/09/2026 12:13,63,event-state,847,78653,455,59,8,307,17,0,0
93,14/09/2026 12:13,63,event-state,792,78654,434,48,6,283,18,0,0
94,14/09/2026 12:13,63,event-state,781,78653,429,45,7,280,18,0,0
95,14/09/2026 12:13,63,event-state,787,78653,435,45,7,281,18,0,0
96,14/09/2026 12:13,63,event-state,778,78653,428,46,7,279,17,0,0
97,14/09/2026 12:13,63,event-state,777,78653,426,45,7,279,17,0,0
98,14/09/2026 12:13,63,event-state,774,78653,426,46,7,276,17,0,0
99,14/09/2026 12:13,63,event-state,781,78654,430,46,6,279,17,0,0
100,14/09/2026 12:13,63,event-state,847,78654,440,52,8,314,32,0,0
101,14/09/2026 12:13,63,event-state,788,78654,432,47,6,282,19,0,0
102,14/09/2026 12:14,63,event-state,790,78653,433,46,7,285,18,0,0
103,14/09/2026 12:14,63,event-state,778,78654,427,45,6,280,17,0,0
104,14/09/2026 12:14,63,event-state,766,78654,422,42,6,275,19,0,0
105,14/09/2026 12:14,63,event-state,774,78654,425,45,6,279,17,0,0
106,14/09/2026 12:14,63,event-state,777,78652,429,45,7,277,17,0,0
107,14/09/2026 12:14,63,event-state,781,78654,428,44,6,281,19,0,0
108,14/09/2026 12:14,63,event-state,803,78654,433,46,6,299,17,0,0
109,14/09/2026 12:14,63,event-state,790,78653,441,43,7,280,17,0,0
110,14/09/2026 12:14,63,event-state,781,78653,425,48,7,281,18,0,0
111,14/09/2026 12:14,63,event-state,782,78653,430,47,6,280,18,0,0
112,14/09/2026 12:14,63,event-state,776,78653,426,46,6,279,17,0,0
113,14/09/2026 12:14,63,event-state,792,78654,434,44,6,287,18,0,0
114,14/09/2026 12:14,63,event-state,784,78652,425,46,7,288,17,0,0
115,14/09/2026 12:14,63,event-state,782,78653,426,46,6,283,18,0,0
116,14/09/2026 12:14,63,event-state,822,78653,435,58,8,301,18,0,0
117,14/09/2026 12:14,63,event-state,790,78652,425,45,7,294,17,0,0
118,14/09/2026 12:14,63,event-state,773,78654,426,45,6,277,17,0,0
119,14/09/2026 12:14,63,event-state,792,78654,428,45,6,293,17,0,0
120,14/09/2026 12:14,63,event-state,779,78653,428,46,6,279,17,0,0
121,14/09/2026 12:14,63,event-state,780,78653,427,44,6,282,17,0,0
122,14/09/2026 12:14,63,event-state,788,78653,430,48,6,284,18,0,0
123,14/09/2026 12:14,63,event-state,807,78654,427,46,7,307,17,0,0
124,14/09/2026 12:14,63,event-state,775,78653,428,44,7,277,17,0,0
125,14/09/2026 12:14,63,event-state,777,78653,427,45,7,278,17,0,0
126,14/09/2026 12:14,63,event-state,776,78654,425,46,6,279,18,0,0
127,14/09/2026 12:14,63,event-state,854,78654,432,59,8,336,18,0,0
128,14/09/2026 12:14,63,event-state,818,78654,425,54,7,312,18,0,0
129,14/09/2026 12:14,63,event-state,817,78652,429,54,9,305,17,0,0
130,14/09/2026 12:14,63,event-state,773,78654,425,47,6,276,17,0,0
131,14/09/2026 12:14,63,event-state,780,78653,427,46,7,281,18,0,0
132,14/09/2026 12:14,63,event-state,834,78653,433,51,10,317,22,0,0
133,14/09/2026 12:14,63,event-state,783,78653,430,46,7,281,17,0,0
134,14/09/2026 12:14,63,event-state,787,78653,432,45,7,284,18,0,0
135,14/09/2026 12:14,63,event-state,807,78654,430,45,6,302,22,0,0
136,14/09/2026 12:14,63,event-state,819,78654,433,59,8,301,17,0,0
137,14/09/2026 12:14,63,event-state,829,78654,447,49,8,305,17,0,0
138,14/09/2026 12:14,63,event-state,780,78653,430,46,6,279,17,0,0
139,14/09/2026 12:14,63,event-state,798,78653,427,46,7,299,18,0,0
140,14/09/2026 12:14,63,event-state,802,78654,430,45,6,296,23,0,0
141,14/09/2026 12:14,63,event-state,796,78653,426,48,10,291,18,0,0
142,14/09/2026 12:14,63,event-state,789,78652,438,46,7,278,18,0,0
143,14/09/2026 12:14,63,event-state,805,78653,428,45,7,305,18,0,0
144,14/09/2026 12:14,63,event-state,797,78652,429,43,7,299,18,0,0
145,14/09/2026 12:14,63,event-state,804,78653,433,45,6,300,18,0,0
146,14/09/2026 12:14,63,event-state,785,78653,436,45,6,278,18,0,0
147,14/09/2026 12:14,63,event-state,788,78654,433,46,7,283,17,0,0
148,14/09/2026 12:14,63,event-state,780,78653,429,43,7,282,18,0,0
149,14/09/2026 12:14,63,event-state,789,78653,425,53,8,283,18,0,0
150,14/09/2026 12:14,63,event-state,775,78653,426,45,7,278,17,0,0
151,14/09/2026 12:14,63,event-state,781,78653,428,46,6,280,18,0,0
152,14/09/2026 12:14,63,event-state,835,78653,441,59,8,307,17,0,0
153,14/09/2026 12:14,63,event-state,833,78653,437,59,8,309,18,0,0
154,14/09/2026 12:14,63,event-state,779,78652,429,45,7,279,18,0,0
155,14/09/2026 12:14,63,event-state,829,78654,430,57,9,312,19,0,0
156,14/09/2026 12:14,63,event-state,832,78653,443,52,8,311,17,0,0
157,14/09/2026 12:14,63,event-state,775,78653,427,45,7,277,17,0,0
158,14/09/2026 12:14,63,event-state,797,78653,444,46,7,280,19,0,0
159,14/09/2026 12:14,63,event-state,816,78653,448,57,10,281,18,0,0
160,14/09/2026 12:14,63,event-state,779,78654,428,46,7,280,17,0,0
161,14/09/2026 12:14,63,event-state,779,78654,429,45,7,279,17,0,0
162,14/09/2026 12:14,63,event-state,788,78653,439,45,7,277,18,0,0
163,14/09/2026 12:14,63,event-state,783,78654,431,46,7,280,18,0,0
164,14/09/2026 12:14,63,event-state,810,78653,449,50,7,284,18,0,0
165,14/09/2026 12:14,63,event-state,810,78654,433,55,7,295,17,0,0
166,14/09/2026 12:14,63,event-state,784,78653,433,45,6,280,18,0,0
167,14/09/2026 12:15,63,event-state,778,78654,429,45,6,279,17,0,0
168,14/09/2026 12:15,63,event-state,774,78653,428,43,6,277,17,0,0
169,14/09/2026 12:15,63,event-state,800,78653,431,45,6,297,19,0,0
170,14/09/2026 12:15,63,event-state,790,78654,435,47,6,282,18,0,0
171,14/09/2026 12:15,63,event-state,791,78654,434,45,7,284,18,0,0
172,14/09/2026 12:15,63,event-state,779,78653,428,44,7,281,17,0,0
173,14/09/2026 12:15,63,event-state,786,78654,429,48,6,283,18,0,0
174,14/09/2026 12:15,63,event-state,845,78653,435,60,10,319,18,0,0
175,14/09/2026 12:15,63,event-state,835,78654,439,53,10,313,18,0,0
176,14/09/2026 12:15,63,event-state,821,78652,444,64,8,284,18,0,0
177,14/09/2026 12:15,63,event-state,800,78653,437,59,7,278,18,0,0
178,14/09/2026 12:15,63,event-state,776,78654,427,45,7,278,17,0,0
179,14/09/2026 12:15,63,event-state,778,78654,426,45,7,281,17,0,0
180,14/09/2026 12:15,63,event-state,793,78652,434,53,7,280,18,0,0
181,14/09/2026 12:15,63,event-state,790,78654,440,44,6,279,18,0,0
182,14/09/2026 12:15,63,event-state,781,78653,429,46,6,279,18,0,0
183,14/09/2026 12:15,63,event-state,778,78653,430,45,7,277,18,0,0
184,14/09/2026 12:15,63,event-state,782,78654,428,45,7,282,17,0,0
185,14/09/2026 12:15,63,event-state,791,78653,434,45,6,285,18,0,0
186,14/09/2026 12:15,63,event-state,794,78653,438,46,7,284,17,0,0
187,14/09/2026 12:15,63,event-state,776,78653,429,43,7,277,18,0,0
188,14/09/2026 12:15,63,event-state,812,78653,441,53,8,291,18,0,0
189,14/09/2026 12:15,63,event-state,785,78653,434,46,7,279,18,0,0
190,14/09/2026 12:15,63,event-state,778,78654,425,48,6,280,17,0,0
191,14/09/2026 12:15,63,event-state,819,78653,429,49,10,312,18,0,0
192,14/09/2026 12:15,63,event-state,782,78653,428,46,6,282,18,0,0
193,14/09/2026 12:15,63,event-state,782,78654,430,43,7,282,18,0,0
194,14/09/2026 12:15,63,event-state,788,78653,428,43,6,291,18,0,0
195,14/09/2026 12:15,63,event-state,773,78653,425,46,7,276,18,0,0
196,14/09/2026 12:15,63,event-state,779,78653,429,46,7,277,17,0,0
197,14/09/2026 12:15,63,event-state,811,78653,460,46,7,279,18,0,0
198,14/09/2026 12:15,63,event-state,805,78653,431,56,10,287,18,0,0
199,14/09/2026 12:15,63,event-state,781,78653,429,45,7,280,18,0,0
200,14/09/2026 12:15,63,event-state,778,78654,428,46,7,279,17,0,0
1,14/09/2026 12:15,72,event-state,946,78652,519,100,7,300,18,0,0
2,14/09/2026 12:15,72,event-state,806,78652,432,62,13,279,18,0,0
3,14/09/2026 12:15,72,event-state,785,78652,429,49,7,281,18,0,0
4,14/09/2026 12:15,72,event-state,793,78652,432,50,7,284,18,0,0
5,14/09/2026 12:15,72,event-state,790,78652,428,49,7,286,18,0,0
6,14/09/2026 12:15,72,event-state,789,78652,431,51,7,282,17,0,0
7,14/09/2026 12:15,72,event-state,781,78652,425,49,6,280,17,0,0
8,14/09/2026 12:15,72,event-state,781,78652,427,49,7,280,18,0,0
9,14/09/2026 12:15,72,event-state,828,78652,432,57,9,308,20,0,0
10,14/09/2026 12:15,72,event-state,791,78652,432,50,7,283,17,0,0
11,14/09/2026 12:15,72,event-state,796,78652,438,48,7,284,18,0,0
12,14/09/2026 12:15,72,event-state,779,78652,424,48,7,280,17,0,0
13,14/09/2026 12:15,72,event-state,819,78652,441,62,13,284,18,0,0
14,14/09/2026 12:15,72,event-state,818,78652,427,50,7,313,19,0,0
15,14/09/2026 12:15,72,event-state,784,78652,428,49,7,280,18,0,0
16,14/09/2026 12:15,72,event-state,782,78652,427,48,7,280,17,0,0
17,14/09/2026 12:15,72,event-state,870,78652,452,65,11,323,18,0,0
18,14/09/2026 12:15,72,event-state,797,78652,428,49,6,292,20,0,0
19,14/09/2026 12:15,72,event-state,784,78652,428,49,6,280,18,0,0
20,14/09/2026 12:15,72,event-state,782,78652,428,48,6,279,18,0,0
21,14/09/2026 12:15,72,event-state,796,78652,435,50,7,282,20,0,0
22,14/09/2026 12:15,72,event-state,861,78652,456,56,7,321,18,0,0
23,14/09/2026 12:15,72,event-state,800,78653,426,49,7,298,17,0,0
24,14/09/2026 12:15,72,event-state,791,78652,433,48,7,283,17,0,0
25,14/09/2026 12:15,72,event-state,789,78652,434,48,7,281,18,0,0
26,14/09/2026 12:15,72,event-state,792,78652,431,50,7,284,18,0,0
27,14/09/2026 12:15,72,event-state,833,78652,440,60,10,303,18,0,0
28,14/09/2026 12:15,72,event-state,789,78652,431,49,7,282,18,0,0
29,14/09/2026 12:15,72,event-state,782,78652,424,50,7,282,17,0,0
30,14/09/2026 12:15,72,event-state,782,78652,426,50,7,280,18,0,0
31,14/09/2026 12:15,72,event-state,779,78652,425,48,7,280,18,0,0
32,14/09/2026 12:16,72,event-state,783,78652,428,49,7,279,18,0,0
33,14/09/2026 12:16,72,event-state,821,78652,440,62,10,290,18,0,0
34,14/09/2026 12:16,72,event-state,783,78652,427,49,7,280,17,0,0
35,14/09/2026 12:16,72,event-state,796,78652,433,52,7,284,18,0,0
36,14/09/2026 12:16,72,event-state,789,78652,430,49,7,283,18,0,0
37,14/09/2026 12:16,72,event-state,791,78652,432,49,7,283,18,0,0
38,14/09/2026 12:16,72,event-state,817,78652,443,64,9,281,18,0,0
39,14/09/2026 12:16,72,event-state,824,78652,444,66,10,284,18,0,0
40,14/09/2026 12:16,72,event-state,836,78652,448,54,7,306,20,0,0
41,14/09/2026 12:16,72,event-state,783,78652,429,48,6,280,18,0,0
42,14/09/2026 12:16,72,event-state,812,78652,433,54,7,298,18,0,0
43,14/09/2026 12:16,72,event-state,792,78652,433,48,7,284,18,0,0
44,14/09/2026 12:16,72,event-state,827,78652,430,50,7,320,18,0,0
45,14/09/2026 12:16,72,event-state,783,78652,429,47,7,280,18,0,0
46,14/09/2026 12:16,72,event-state,791,78652,434,49,7,282,18,0,0
47,14/09/2026 12:16,72,event-state,789,78652,431,49,7,282,18,0,0
48,14/09/2026 12:16,72,event-state,799,78652,442,49,7,281,18,0,0
49,14/09/2026 12:16,72,event-state,782,78652,428,47,7,280,18,0,0
50,14/09/2026 12:16,72,event-state,833,78652,433,61,10,309,18,0,0
51,14/09/2026 12:16,72,event-state,828,78652,438,63,10,297,18,0,0
52,14/09/2026 12:16,72,event-state,817,78652,440,62,8,286,18,0,0
53,14/09/2026 12:16,72,event-state,833,78652,447,55,8,303,18,0,0
54,14/09/2026 12:16,72,event-state,789,78652,429,50,7,284,18,0,0
55,14/09/2026 12:16,72,event-state,784,78652,428,48,7,282,18,0,0
56,14/09/2026 12:16,72,event-state,798,78652,436,49,7,286,18,0,0
57,14/09/2026 12:16,72,event-state,817,78652,429,49,7,312,19,0,0
58,14/09/2026 12:16,72,event-state,784,78652,429,50,7,279,18,0,0
59,14/09/2026 12:16,72,event-state,783,78652,428,49,7,280,18,0,0
60,14/09/2026 12:16,72,event-state,786,78652,426,51,7,282,18,0,0
61,14/09/2026 12:16,72,event-state,883,78652,443,56,7,357,18,0,0
62,14/09/2026 12:16,72,event-state,785,78652,427,48,7,283,18,0,0
63,14/09/2026 12:16,72,event-state,784,78652,427,49,7,281,19,0,0
64,14/09/2026 12:16,72,event-state,817,78652,434,48,7,307,20,0,0
65,14/09/2026 12:16,72,event-state,820,78652,440,50,10,298,20,0,0
66,14/09/2026 12:16,72,event-state,792,78652,433,49,7,283,18,0,0
67,14/09/2026 12:16,72,event-state,794,78652,439,48,7,281,18,0,0
68,14/09/2026 12:16,72,event-state,813,78652,426,52,7,309,18,0,0
69,14/09/2026 12:16,72,event-state,788,78652,427,50,7,283,18,0,0
70,14/09/2026 12:16,72,event-state,845,78652,430,67,9,319,19,0,0
71,14/09/2026 12:16,72,event-state,869,78652,452,62,10,326,18,0,0
72,14/09/2026 12:16,72,event-state,790,78652,431,50,7,282,18,0,0
73,14/09/2026 12:16,72,event-state,795,78652,426,49,7,293,18,0,0
74,14/09/2026 12:16,72,event-state,782,78652,427,49,7,280,17,0,0
75,14/09/2026 12:16,72,event-state,811,78652,438,49,7,297,19,0,0
76,14/09/2026 12:16,72,event-state,839,78652,439,66,8,306,18,0,0
77,14/09/2026 12:16,72,event-state,788,78652,430,49,6,282,18,0,0
78,14/09/2026 12:16,72,event-state,785,78652,428,48,6,283,18,0,0
79,14/09/2026 12:16,72,event-state,784,78652,426,50,7,282,18,0,0
80,14/09/2026 12:16,72,event-state,785,78652,430,48,7,280,18,0,0
81,14/09/2026 12:16,72,event-state,786,78652,428,49,7,281,18,0,0
82,14/09/2026 12:16,72,event-state,791,78652,437,49,7,278,18,0,0
83,14/09/2026 12:16,72,event-state,791,78652,433,48,7,283,18,0,0
84,14/09/2026 12:16,72,event-state,782,78652,429,48,7,280,17,0,0
85,14/09/2026 12:16,72,event-state,787,78652,430,48,7,282,18,0,0
86,14/09/2026 12:16,72,event-state,790,78652,430,50,7,283,18,0,0
87,14/09/2026 12:16,72,event-state,821,78652,430,49,7,316,18,0,0
88,14/09/2026 12:16,72,event-state,807,78652,448,50,7,283,18,0,0
89,14/09/2026 12:16,72,event-state,831,78652,448,63,11,290,18,0,0
90,14/09/2026 12:16,72,event-state,784,78652,427,50,7,281,18,0,0
91,14/09/2026 12:16,72,event-state,787,78652,430,49,7,281,17,0,0
92,14/09/2026 12:16,72,event-state,792,78652,439,47,7,280,18,0,0
93,14/09/2026 12:16,72,event-state,783,78652,428,49,7,279,17,0,0
94,14/09/2026 12:16,72,event-state,785,78652,428,48,7,282,18,0,0
95,14/09/2026 12:16,72,event-state,810,78652,429,50,7,303,18,0,0
96,14/09/2026 12:16,72,event-state,797,78652,434,49,7,288,18,0,0
97,14/09/2026 12:17,72,event-state,782,78652,428,48,7,280,18,0,0
98,14/09/2026 12:17,72,event-state,822,78652,445,58,8,291,18,0,0
99,14/09/2026 12:17,72,event-state,781,78652,429,47,7,279,18,0,0
100,14/09/2026 12:17,72,event-state,788,78652,433,46,7,282,18,0,0
101,14/09/2026 12:17,72,event-state,781,78652,428,47,6,279,18,0,0
102,14/09/2026 12:17,72,event-state,770,78652,418,47,6,279,17,0,0
103,14/09/2026 12:17,72,event-state,789,78652,431,50,7,281,18,0,0
104,14/09/2026 12:17,72,event-state,780,78652,425,49,6,279,18,0,0
105,14/09/2026 12:17,72,event-state,860,78652,444,65,11,320,19,0,0
106,14/09/2026 12:17,72,event-state,791,78652,431,52,7,282,18,0,0
107,14/09/2026 12:17,72,event-state,785,78652,431,47,6,281,17,0,0
108,14/09/2026 12:17,72,event-state,789,78652,427,50,7,286,18,0,0
109,14/09/2026 12:17,72,event-state,828,78652,446,58,8,297,18,0,0
110,14/09/2026 12:17,72,event-state,794,78652,430,48,7,286,22,0,0
111,14/09/2026 12:17,72,event-state,785,78652,434,48,7,278,17,0,0
112,14/09/2026 12:17,72,event-state,814,78652,431,49,7,299,27,0,0
113,14/09/2026 12:17,72,event-state,803,78652,430,49,7,298,18,0,0
114,14/09/2026 12:17,72,event-state,795,78652,432,57,7,279,18,0,0
